X,Y,CONFIDENCE
y,e-bay,0.009036144578313253
y,amazon.com,0.015060240963855422
y,wachovia,0.012048192771084336
y,free credit report,0.012048192771084336
y,delta airlines,0.012048192771084336
www.google,disney,0.0045045045045045045
www.google.com,goo,0.0055248618784530384
www.google.com,ask,0.006138735420503376
travelocity,fafsa,0.01446280991735537
www.google.com,white pages,0.012277470841006752
www.google.com,goggle.com,0.006138735420503376
www.google.com,maps,0.01043585021485574
www.google.com,horoscopes,0.006752608962553714
staples,kelly blue book,0.041666666666666664
www.google.com,free porn,0.003683241252302026
www.google.com,toyota,0.003069367710251688
www.google.com,www google.com,0.04542664211172499
www.google.com,kohls,0.003683241252302026
staples,sears.com,0.011904761904761906
www.google.com,profileedit.myspace.com,0.004297114794352364
www.google.com,verizon wireless,0.0024554941682013503
www.google.com,target.com,0.0055248618784530384
www.google.com,pussy,0.0024554941682013503
www.google.com,sex,0.009208103130755065
travelocity,craigslist,0.012396694214876033
www.google.com,comhttp,0.008594229588704727
staples,dmv,0.01785714285714286
travelocity,sex,0.006198347107438017
travelocity,food network,0.01652892561983471
www.google.com,bed bath and beyond,0.006752608962553714
travelocity,askjeeves,0.012396694214876033
staples,jcpenny,0.03571428571428572
staples,overstock.com,0.011904761904761906
staples,.com,0.053571428571428575
travelocity,om,0.01652892561983471
www.google.com,overstock.com,0.004910988336402701
zillow.com,white pages,0.05303030303030303
monster.com,maps,0.01886792452830189
my space.com,map quest,0.07435897435897436
monster.com,amazon,0.01886792452830189
hotels,billing,0.018072289156626505
zillow.com,weather,0.02272727272727273
mapquest.com,ebay.com,0.06098964326812428
google.com,.,0.006263048016701462
my space.com,continental airlines,0.005128205128205128
mapquest.com,deal or no deal,0.005753739930955121
hotels,circuit city,0.024096385542168672
my space.com,msn.com,0.033333333333333326
mapquest.com,go,0.005753739930955121
my space.com,http,0.033333333333333326
my space.com,hotmail.com,0.028205128205128206
mapquest.com,macys,0.0023014959723820483
mapquest.com,im help,0.012658227848101267
mapquest.com,cartoon network,0.005753739930955121
mapquest.com,hotmail.com,0.027617951668584582
mapquest.com,e,0.00805523590333717
mapquest.com,irs.gov,0.024165707710011506
zip codes,myspace com,0.01593625498007968
my space.com,cingular.com,0.015384615384615384
my space.com,bank of america,0.017948717948717947
zip codes,baby names,0.01195219123505976
monster.com,google earth,0.011320754716981133
zip codes,google earth,0.01195219123505976
my space.com,disney channel,0.020512820512820513
my space.com,disney channel.com,0.028205128205128206
zillow.com,ups,0.015151515151515152
my space.com,jetblue,0.005128205128205128
my space.com,itunes,0.005128205128205128
s,american idol,0.015151515151515154
qvc.com,google,0.19736842105263158
my,lyrics,0.02666666666666667
www.ebay.com,mapquest,0.09318181818181819
movies,ask,0.00909090909090909
msn,ask.com,0.027310924369747896
united airlines,mapquest.com,0.043321299638989175
my,monster.com,0.0044444444444444444
my,disneychannel.com,0.008888888888888889
web md,ask.com,0.02586206896551724
my,htt,0.008888888888888889
www yahoo.com,bank of america,0.011494252873563218
movies,.com,0.031818181818181815
s,c,0.04040404040404041
s,internet,0.06565656565656566
qvc.com,expedia.com,0.04605263157894737
my,http,0.06888888888888889
my,internet,0.04222222222222222
www.ebay.com,web md,0.00909090909090909
pogo.com,dictionary,0.0205761316872428
askjeeves,aol,0.009174311926605503
pogo.com,g,0.01234567901234568
www.ebay.com,cnn,0.004545454545454545
www.ebay.com,ups,0.00909090909090909
web md,mapquest.com,0.06034482758620689
s,a,0.04040404040404041
s,password,0.010101010101010102
movies,disneychannel.com,0.00909090909090909
movies,expedia.com,0.027272727272727275
web md,irs.gov,0.008620689655172414
my,comhttp,0.006666666666666667
www yahoo.com,ttp,0.011494252873563218
www.ebay.com,www.disneychannel.com,0.00909090909090909
www.ebay.com,cartoon network,0.006818181818181819
craigslist,amtrak,0.015723270440251572
my,mhttp,0.024444444444444446
s,amazon.com,0.015151515151515154
s,nextel,0.010101010101010102
web md,ebay.com,0.021551724137931036
web md,travelocity,0.02586206896551724
jetblue,com,0.011428571428571429
movies,bestbuy,0.00909090909090909
msn,movies,0.010504201680672268
united airlines,capital one,0.007220216606498195
askjeeves,american express,0.009174311926605503
movies,comcast,0.00909090909090909
craigslist,american express,0.006289308176100628
s,amazon,0.025252525252525256
craigslist,cingular,0.025157232704402514
web md,costco,0.034482758620689655
web md,delta,0.008620689655172414
newsgroups,mycl.cravelyrics.com,0.018072289156626505
newsgroups,c,0.018072289156626505
jetblue,food network,0.011428571428571429
qvc.com,https,0.01973684210526316
travelocity.com,com,0.01754385964912281
travelocity.com,southwest airlines,0.04093567251461988
travelocity.com,netflix,0.011695906432748537
travelocity.com,overstock.com,0.01754385964912281
y,irs.gov,0.009036144578313253
www.google,aa.com,0.003003003003003003
www.google,remax,0.0045045045045045045
www.google,m,0.015015015015015015
www.google,expedia.com,0.006006006006006006
www.google,toys r us,0.0045045045045045045
y,dmv,0.012048192771084336
y,mhttp,0.015060240963855422
y,bank of america,0.006024096385542168
www.google,delta airlines,0.0045045045045045045
www.google,paypal,0.003003003003003003
www.google,aol.com,0.009009009009009009
y,walmart.com,0.012048192771084336
www.google,priceline.com,0.003003003003003003
y,askjeeves,0.006024096385542168
y,www.walmart.com,0.006024096385542168
y,paypal,0.006024096385542168
y,target,0.012048192771084336
www.google,tattoo,0.0045045045045045045
y,kohls,0.006024096385542168
www.google,delta,0.006006006006006006
y,disney channel,0.006024096385542168
www.google.com,itunes,0.003683241252302026
staples,slingo,0.011904761904761906
www.google.com,mailbox,0.0055248618784530384
travelocity,remax,0.01446280991735537
www.google.com,tattoo,0.001841620626151013
travelocity,limewire,0.006198347107438017
travelocity,porn,0.012396694214876033
travelocity,match.com,0.006198347107438017
staples,directions,0.01785714285714286
travelocity,target.com,0.008264462809917356
travelocity,comhttp,0.004132231404958678
travelocity,hotmail,0.01446280991735537
www.google.com,bankofamerica,0.003069367710251688
www.google.com,craigs list,0.0024554941682013503
www.google.com,barnes and noble,0.003069367710251688
travelocity,jcpenney,0.01446280991735537
www.google.com,names,0.0012277470841006752
hotels,dmv,0.012048192771084336
mapquest.com,disney,0.004602991944764097
jcpenney,food network,0.02
zip codes,horoscope,0.00796812749003984
my space.com,jcpenny,0.005128205128205128
mapquest.com,continental airlines,0.00805523590333717
zillow.com,mapquest.com,0.05303030303030303
zip codes,yahoo maps,0.00796812749003984
zip codes,www.google,0.00796812749003984
zip codes,buddy list,0.01195219123505976
zip codes,map,0.0199203187250996
monster.com,mhttp,0.015094339622641511
monster.com,aaa,0.015094339622641511
zip codes,directions,0.01195219123505976
zip codes,myspace.co,0.00796812749003984
zip codes,realtor.com,0.01195219123505976
monster.com,espn.com,0.007547169811320756
zip codes,bestbuy,0.00796812749003984
zillow.com,wachovia,0.015151515151515152
zip codes,capital one,0.00796812749003984
zillow.com,msn,0.030303030303030304
zillow.com,amazon,0.015151515151515152
zillow.com,dell.com,0.015151515151515152
jcpenney,craigs list,0.02
zip codes,paypal,0.01593625498007968
zip codes,cingular,0.01593625498007968
zip codes,deal or no deal,0.00796812749003984
zip codes,american express,0.01195219123505976
monster.com,match.com,0.011320754716981133
monster.com,aol,0.011320754716981133
zillow.com,www.ebay.com,0.015151515151515152
jcpenney,delta airlines,0.026666666666666665
jcpenney,bankofamerica,0.013333333333333332
jcpenney,deal or no deal,0.013333333333333332
jcpenney,im help,0.02
hotels,bankofamerica,0.012048192771084336
jcpenney,american airlines,0.02
zip codes,used cars,0.00796812749003984
hotels,flowers,0.018072289156626505
zip codes,cheap tickets,0.01195219123505976
zillow.com,orbitz,0.02272727272727273
s,jobs,0.010101010101010102
msn,cingular,0.023109243697478993
craigslist,amazon.com,0.018867924528301886
pogo.com,free games,0.01234567901234568
qvc.com,orbitz.com,0.026315789473684213
qvc.com,http;,0.026315789473684213
my,ask,0.013333333333333334
movies,e,0.013636363636363637
craigslist,continental airlines,0.012578616352201257
baby names,ask jeeves,0.0472972972972973
pogo.com,circuit city,0.01646090534979424
united airlines,hotmail,0.021660649819494587
my,c,0.008888888888888889
s,mycl.cravelyrics.com,0.015151515151515154
www.ebay.com,irs.gov,0.004545454545454545
movies,mime,0.013636363636363637
movies,mapquest.com,0.03636363636363636
pogo.com,password,0.00823045267489712
pogo.com,baby names,0.00823045267489712
pogo.com,mapquest.com,0.037037037037037035
web md,delta airlines,0.01293103448275862
www.ebay.com,nascar,0.011363636363636364
www yahoo.com,goggle.com,0.011494252873563218
craigslist,area codes,0.009433962264150943
msn,horoscopes,0.004201680672268907
www.ebay.com,mailbox,0.011363636363636364
pogo.com,craigslist,0.01234567901234568
www.http,.comhttp,0.0189873417721519
web md,capital one,0.02586206896551724
my,cars,0.006666666666666667
my,best buy,0.008888888888888889
www.ebay.com,old navy,0.006818181818181819
www.ebay.com,orbitz,0.00909090909090909
www.ebay.com,com,0.013636363636363637
www.ebay.com,dictionary,0.011363636363636364
www yahoo.com,irs,0.011494252873563218
united airlines,e,0.007220216606498195
my,amazon,0.0044444444444444444
web md,espn,0.017241379310344827
s,comhttp,0.015151515151515154
msn,c,0.004201680672268907
united airlines,kohls,0.007220216606498195
united airlines,ebay.com,0.01444043321299639
qvc.com,espn,0.013157894736842106
my,games,0.011111111111111112
movies,amtrak,0.013636363636363637
newsgroups,dell.com,0.012048192771084336
pogo.com,overstock.com,0.01234567901234568
pogo.com,irs.gov,0.00823045267489712
askjeeves,.com,0.013761467889908258
web md,jetblue,0.01293103448275862
my,goggle.com,0.006666666666666667
www.ebay.com,disney channel.com,0.00909090909090909
www.http,mycl.cravelyrics.com,0.0189873417721519
msn,match.com,0.012605042016806723
www.ebay.com,cingular,0.011363636363636364
united airlines,driving directions,0.01444043321299639
www.ebay.com,travelocity.com,0.004545454545454545
www.ebay.com,walmart.com,0.020454545454545454
newsgroups,bankofamerica,0.024096385542168672
pogo.com,match.com,0.00823045267489712
www.http,best buy,0.0189873417721519
movies,kmart,0.00909090909090909
web md,sex,0.008620689655172414
qvc.com,mapquest.com,0.03947368421052632
www.ebay.com,webunlock,0.004545454545454545
movies,google earth,0.013636363636363637
movies,mail.myspace.com,0.00909090909090909
jetblue,bankofamerica.com,0.011428571428571429
pogo.com,american airlines,0.00823045267489712
united airlines,song lyrics,0.007220216606498195
msn,horoscope,0.004201680672268907
qvc.com,amazon.com,0.052631578947368425
www.ebay.com,weather.com,0.004545454545454545
newsgroups,amazon,0.012048192771084336
pogo.com,food network,0.00823045267489712
msn,https,0.004201680672268907
united airlines,espn.com,0.010830324909747294
newsgroups,games,0.012048192771084336
movies,billing,0.013636363636363637
msn,h,0.004201680672268907
www.ebay.com,comhttp,0.004545454545454545
movies,dell.com,0.00909090909090909
s,google earth,0.010101010101010102
www.http,sears,0.012658227848101266
united airlines,food network,0.01805054151624549
newsgroups,disneychannel.com,0.018072289156626505
www.http,web md,0.012658227848101266
www.http,disney,0.012658227848101266
pogo.com,billing,0.00823045267489712
s,nascar.com,0.010101010101010102
www yahoo.com,e.com,0.011494252873563218
www yahoo.com,goggle,0.011494252873563218
www.http,my space,0.012658227848101266
www.ebay.com,sears.com,0.004545454545454545
qvc.com,delta,0.013157894736842106
s,pogo.com,0.010101010101010102
www.ebay.com,.comhttp,0.006818181818181819
www yahoo.com,american airlines,0.011494252873563218
s,cartoon network,0.010101010101010102
s,limewire,0.010101010101010102
pogo.com,florida lottery,0.00823045267489712
qvc.com,disney channel.com,0.013157894736842106
my,delta airlines,0.0044444444444444444
united airlines,macys,0.007220216606498195
s,ask jeeves,0.010101010101010102
my,amazon.com,0.0044444444444444444
travelocity.com,flowers,0.011695906432748537
travelocity.com,northwest airlines,0.029239766081871347
travelocity.com,continental airlines,0.03508771929824562
travelocity.com,irs,0.01754385964912281
travelocity.com,ask jeeves,0.052631578947368425
match.com,bank of america,0.026490066225165563
match.com,lowes,0.026490066225165563
match.com,cingular,0.019867549668874173
match.com,hotmail.com,0.052980132450331126
match.com,ask,0.013245033112582781
travelocity.com,movies,0.011695906432748537
travelocity.com,ask,0.011695906432748537
match.com,home depot,0.026490066225165563
yahoo.com,-,0.4317681584739545
qvc,craigslist,0.023255813953488372
qvc,google,0.29767441860465116
http,google.co,0.006586826347305389
target,irs,0.049557522123893805
ebay,dell,0.01890831252229754
internet,https,0.007009345794392523
internet,deal or no deal,0.009345794392523364
yahoo.com,disney.com,0.011371973587674248
yahoo.com,limewire,0.01504035216434336
target,southwest,0.017699115044247787
target,old navy,0.07256637168141593
ebay,american idol,0.04067070995362112
www.myspace.com,aa.com,0.004089979550102249
american idol,airline tickets,0.007936507936507936
expedia,ask.com,0.025396825396825397
http,games,0.006586826347305389
http,bankofamerica,0.00778443113772455
expedia,american airlines,0.08571428571428572
verizon,ebay,0.1683937823834197
verizon,om,0.010362694300518135
qvc,home depot,0.0883720930232558
verizon,ask jeeves,0.06476683937823834
expedia,.comhttp,0.009523809523809525
yahoo.com,my space.com,0.026779163609684523
yahoo.com,espn.com,0.007336757153338225
yahoo.com,my,0.014306676449009539
yahoo.com,mail.myspace.com,0.009904622157006604
yahoo.com,www.google,0.01173881144534116
yahoo.com,cheap tickets,0.006969919295671313
yahoo.com,irs,0.011005135730007337
target,sams club,0.04601769911504425
target,google,0.2831858407079646
target,horoscopes,0.010619469026548674
target,american idol,0.08141592920353982
target,jcpenney,0.03716814159292035
target,e-bay,0.02123893805309735
internet,horoscopes,0.008411214953271028
internet,cingular,0.007009345794392523
ebay,disney,0.008919015340706386
walmart.com,-,0.4887459807073955
walmart.com,bestbuy,0.00964630225080386
walmart,nascar.com,0.0038412291933418692
walmart.com,staples,0.022508038585209004
usps,ticketmaster,0.04669260700389106
member rewards,internet,0.19047619047619047
member rewards,kmart,0.010582010582010581
member rewards,-,0.4074074074074074
usps,-,0.5797665369649805
macys,google,0.27950310559006214
qvc,map,0.023255813953488372
qvc,.com,0.023255813953488372
southwest airlines,google,0.22274143302180688
toyota,kelly blue book,0.021621621621621623
toyota,ask jeeves,0.032432432432432434
yahoo.com,social security,0.004035216434336024
http,aa.com,0.004790419161676647
target,jcpenny,0.03893805309734513
http,costco,0.00778443113772455
target,disney channel,0.01592920353982301
target,dell,0.030088495575221242
target,aol,0.008849557522123894
target,pogo,0.030088495575221242
http,capital one,0.0029940119760479044
wachovia,ebay,0.11594202898550725
ebay,american express,0.008919015340706386
wachovia,ups,0.04347826086956522
wachovia,southwest airlines,0.028985507246376812
walmart,dictionary,0.057618437900128036
walmart,myspace,0.06530089628681178
walmart,social security,0.017925736235595388
walmart,sears,0.15108834827144685
walmart,orbitz,0.026888604353393082
home depot,ask jeeves.com,0.010263929618768328
walmart,home depot,0.14596670934699105
walmart,ask jeeves,0.060179257362355944
circuit city,-,0.5901639344262295
home depot,american airlines,0.03812316715542522
home depot,ask,0.020527859237536656
macys,costco,0.043478260869565216
southwest airlines,holiday inn,0.017133956386292837
qvc,american idol,0.09302325581395349
qvc,holiday inn,0.013953488372093023
qvc,hotels.com,0.023255813953488372
qvc,best buy,0.023255813953488372
qvc,expedia,0.027906976744186046
expedia,best buy,0.06031746031746031
expedia,ask jeeves,0.05396825396825398
disney.com,cingular,0.03703703703703704
espn.com,disney channel,0.024096385542168672
qvc,macys,0.04186046511627907
verizon,ticketmaster,0.023316062176165803
southwest airlines,amazon,0.01869158878504673
verizon,kelly blue book,0.023316062176165803
verizon,delta airlines,0.02072538860103627
verizon,amazon,0.049222797927461134
toys r us,e-bay,0.029585798816568046
toys r us,http,0.047337278106508875
google earth,costco,0.018433179723502304
cingular.com,c,0.011904761904761906
wwww.google.com,google.com,0.07692307692307693
free porn,e,0.012499999999999999
wikipedia,myspace.com,0.06993006993006992
wikipedia,bed bath and beyond,0.02097902097902098
yahoo.com,white pages,0.013939838591342625
yahoo.com,www.my,0.0022010271460014674
yahoo.com,jokes,0.006603081438004402
yahoo.com,lowes,0.01173881144534116
yahoo.com,amazon.com,0.016874541452677916
yahoo.com,powerball,0.0022010271460014674
yahoo.com,ask jeeves.com,0.00953778429933969
yahoo.com,song lyrics,0.004402054292002935
yahoo.com,askjeeves.com,0.011371973587674248
target,ebay.com,0.033628318584070796
http,a,0.008982035928143712
http,free porn,0.0011976047904191617
http,bank of america,0.008982035928143712
http,com,0.014970059880239521
http,c,0.005389221556886228
http,.,0.008383233532934131
http,espn.com,0.008383233532934131
target,im help,0.017699115044247787
target,cheap tickets,0.02123893805309735
target,continental airlines,0.012389380530973451
ebay,area codes,0.007135212272565109
internet,driving directions,0.005607476635514019
wachovia,area codes,0.014492753623188406
wachovia,google.com,0.06521739130434782
internet,holiday inn,0.0037383177570093455
internet,ebay.com,0.016822429906542057
ebay,cars,0.008205494113449875
internet,bank of america,0.009345794392523364
ebay,b,0.005708169818052087
internet,ask.com,0.01542056074766355
internet,go,0.004672897196261682
ebay,askjeeves.com,0.004281127363539065
walmart,nextel,0.023047375160051214
music,-,0.4897959183673469
music,.com,0.03571428571428571
www.myspace.com,.com,0.04396728016359918
home depot,cingular.com,0.005865102639296188
american idol,american express,0.012896825396825396
www.myspace.com,internet,0.05828220858895706
www.myspace.com,american airlines,0.010224948875255624
www.myspace.com,hotels,0.004089979550102249
www.myspace.com,song lyrics,0.004089979550102249
www.myspace.com,g,0.01329243353783231
b,a,0.034482758620689655
walmart,ebay.com,0.042253521126760556
walmart,com,0.015364916773367477
walmart,craigs list,0.01664532650448143
walmart.com,irs,0.025723472668810293
walmart,bankofamerica.com,0.005121638924455826
www.myspace.com,www.google,0.03783231083844581
walmart,usps,0.05121638924455826
walmart.com,directions,0.016077170418006433
walmart.com,target,0.057877813504823156
walmart.com,m,0.012861736334405146
walmart.com,b,0.00964630225080386
www.myspace.com,askjeeves.com,0.00920245398773006
southwest airlines,ask.com,0.020249221183800622
southwest airlines,florida lottery,0.009345794392523366
jet blue,ebay,0.14485981308411217
usps,northwest airlines,0.019455252918287938
jet blue,c,0.014018691588785048
nascar,http,0.04017857142857143
www,goggle.com,0.008016032064128256
www,cnn,0.008016032064128256
target.com,craigslist,0.020408163265306124
macys,internet,0.037267080745341616
target.com,sears.com,0.06802721088435375
usps,sears,0.09338521400778212
usps,directions,0.01556420233463035
usps,sears.com,0.01556420233463035
usps,map,0.011673151750972765
verizon,porn,0.010362694300518135
usps,cingular,0.0311284046692607
usps,lowes,0.07782101167315175
qvc,flowers,0.023255813953488372
macys,expedia.com,0.031055900621118016
jet blue,expedia.com,0.04672897196261683
disney.com,delta,0.022222222222222223
jet blue,irs.gov,0.028037383177570097
member rewards,delta airlines,0.010582010582010581
southwest airlines,social security,0.017133956386292837
jet blue,circuit city,0.03738317757009346
expedia,cingular,0.04126984126984127
usps,.com,0.0311284046692607
usps,food network,0.03501945525291829
usps,airline tickets,0.01556420233463035
southwest airlines,sears,0.040498442367601244
www,travelocity,0.004008016032064128
target.com,b,0.010204081632653062
target.com,om,0.020408163265306124
expedia,costco,0.03492063492063492
expedia,dictionary,0.031746031746031744
usps,american airlines,0.03501945525291829
southwest airlines,jokes,0.003115264797507788
southwest airlines,continental airlines,0.05919003115264797
expedia,amtrak,0.012698412698412698
jet blue,american airlines,0.11214953271028039
myspace layouts,irs,0.014018691588785048
www.hotmail.com,myspace.com,0.055921052631578955
www.my,myspace.com,0.07482993197278912
www.my,dictionary,0.047619047619047616
www.my,orbitz,0.020408163265306124
www.my,google,0.1360544217687075
toys r us,old navy,0.05325443786982248
wikipedia,internet,0.06993006993006992
toyota,pogo,0.021621621621621623
dell.com,cingular.com,0.021276595744680854
dell.com,american airlines,0.021276595744680854
toys r us,jcpenny,0.047337278106508875
toyota,craigslist,0.043243243243243246
toys r us,ikea,0.029585798816568046
yahoo.com,www.msn.com,0.006603081438004402
yahoo.com,mycl.cravelyrics.com,0.008070432868672048
yahoo.com,travelocity,0.011371973587674248
yahoo.com,baby names,0.008437270726338958
yahoo.com,best buy,0.009170946441672781
yahoo.com,wikipedia,0.003301540719002201
yahoo.com,goggle.com,0.012472487160674983
yahoo.com,overstock.com,0.006969919295671313
yahoo.com,horoscope,0.00586940572267058
yahoo.com,http;,0.006603081438004402
yahoo.com,google earth,0.0036683785766691126
yahoo.com,dell.com,0.006236243580337491
yahoo.com,buddy list,0.00293470286133529
yahoo.com,delta airlines,0.004768892149669845
yahoo.com,southwest,0.0036683785766691126
yahoo.com,wwww.google.com,7.336757153338225E-4
target,homedepot,0.03716814159292035
http,aaa,0.00778443113772455
target,craigslist,0.030088495575221242
target,com,0.017699115044247787
http,horoscopes,0.00778443113772455
target,hotmail.com,0.01415929203539823
target,baby names,0.008849557522123894
http,h,0.008982035928143712
target,h,0.008849557522123894
target,om,0.007079646017699115
espn,circuit city,0.03571428571428571
internet,dell,0.009345794392523364
internet,a,0.0051401869158878505
wachovia,capital one,0.036231884057971016
ebay,a,0.007135212272565109
internet,cheap tickets,0.0028037383177570096
wachovia,cheap tickets,0.02173913043478261
wachovia,internet,0.028985507246376812
internet,craigs list,0.002336448598130841
espn,craigslist,0.022321428571428572
espn,bestbuy,0.022321428571428572
wachovia,northwest airlines,0.014492753623188406
wachovia,ask.com,0.014492753623188406
www.myspace.com,white pages,0.014314928425357872
www.myspace.com,honda,0.0020449897750511245
walmart,fidelity.com,0.0076824583866837385
circuit city,american express,0.019672131147540982
walmart.com,toys r us,0.025723472668810293
walmart.com,jcpenny,0.016077170418006433
walmart.com,internet,0.07073954983922831
walmart.com,nextel,0.006430868167202573
music,free music downloads,0.025510204081632654
www.myspace.com,wikipedia,0.0020449897750511245
home depot,billing,0.007331378299120235
walmart,honda,0.011523687580025607
www.myspace.com,sprint,0.006134969325153374
www.myspace.com,.comhttp,0.024539877300613498
walmart.com,ups,0.016077170418006433
www.myspace.com,goggle,0.017382413087934562
www.myspace.com,e.com,0.017382413087934562
walmart,dell.com,0.010243277848911651
home depot,airline tickets,0.005865102639296188
walmart.com,http;,0.01929260450160772
walmart.com,tattoos,0.016077170418006433
walmart,mailbox,0.011523687580025607
walmart,disneychannel.com,0.0038412291933418692
www.myspace.com,webmd,0.011247443762781187
music,internet,0.08163265306122448
b,american airlines,0.01477832512315271
walmart,om,0.008962868117797694
walmart,google.co,0.002560819462227913
walmart.com,match.com,0.012861736334405146
walmart.com,free credit report,0.01929260450160772
music,games,0.03571428571428571
music,google earth,0.02040816326530612
www.myspace.com,verizon.com,0.004089979550102249
walmart.com,h,0.012861736334405146
walmart.com,ask jeeves,0.03858520900321544
walmart.com,expedia.com,0.03215434083601287
music,goggle,0.015306122448979591
home depot,free porn,0.005865102639296188
www.myspace.com,slingo,0.004089979550102249
walmart.com,google earth,0.012861736334405146
www.myspace.com,ups,0.004089979550102249
b,.,0.01477832512315271
home depot,bankofamerica,0.008797653958944282
www.myspace.com,map,0.008179959100204498
www.myspace.com,www.fafsa.gov,0.0020449897750511245
www.myspace.com,target.com,0.012269938650306749
music,map quest,0.04081632653061224
walmart,baby names,0.006402048655569782
circuit city,aaa,0.022950819672131143
circuit city,amtrak,0.013114754098360654
music,horoscopes,0.02040816326530612
music,a,0.015306122448979591
www.myspace.com,remax,0.005112474437627812
walmart,s,0.006402048655569782
walmart.com,mailbox,0.006430868167202573
www,southwest airlines,0.02004008016032064
www,area codes,0.004008016032064128
jet blue,dmv,0.009345794392523366
myspace layouts,internet,0.042056074766355145
qvc,amazon.com,0.05116279069767442
qvc,maps,0.027906976744186046
comcast,cheap tickets,0.02054794520547945
horoscope,google.com,0.07042253521126761
target.com,dictionary,0.030612244897959183
verizon,fafsa,0.010362694300518135
target.com,pogo.com,0.010204081632653062
disney.com,com,0.014814814814814815
target.com,nick.com,0.017006802721088437
target.com,old navy,0.034013605442176874
member rewards,disneychannel.com,0.021164021164021163
myspace layouts,mycl.cravelyrics.com,0.10280373831775702
myspace layouts,ebay,0.05140186915887851
expedia,bed bath and beyond,0.015873015873015872
nascar,barnes and noble,0.008928571428571428
qvc,myspace,0.037209302325581395
qvc,nick.com,0.023255813953488372
southwest airlines,g,0.009345794392523366
horoscope,home depot,0.028169014084507043
www,msn,0.008016032064128256
myspace layouts,bed bath and beyond,0.014018691588785048
myspace layouts,com,0.03271028037383177
comcast,cnn,0.03424657534246575
verizon,cingular.com,0.0051813471502590676
verizon,target.com,0.02849740932642487
www,s,0.008016032064128256
espn.com,circuit city,0.018072289156626505
espn.com,com,0.024096385542168672
member rewards,go,0.021164021164021163
usps,kelly blue book,0.019455252918287938
www,bestbuy,0.004008016032064128
www,best buy,0.004008016032064128
horoscope,florida lottery,0.014084507042253521
nascar,jokes,0.017857142857142856
myspace layouts,capital one,0.014018691588785048
southwest airlines,itunes,0.004672897196261683
myspace layouts,cars,0.014018691588785048
jet blue,.com,0.01869158878504673
www,sex,0.012024048096192386
target.com,msn.com,0.027210884353741496
espn.com,.com,0.024096385542168672
disney.com,cartoon network,0.05185185185185185
southwest airlines,costco,0.017133956386292837
www,msn.com,0.006012024048096193
verizon,people search,0.015544041450777204
www,espn,0.006012024048096193
expedia,dmv,0.006349206349206349
verizon,a,0.0051813471502590676
target.com,circuit city,0.030612244897959183
myspace layouts,hotels.com,0.009345794392523366
jet blue,costco,0.03271028037383177
jet blue,cingular,0.023364485981308414
jet blue,bank of america,0.06074766355140187
macys,limewire,0.031055900621118016
comcast,capital one,0.0273972602739726
southwest airlines,comcast,0.021806853582554516
www,used cars,0.004008016032064128
usps,myspace,0.04669260700389106
nascar,kohls,0.008928571428571428
nascar,c,0.017857142857142856
verizon,msn.com,0.02590673575129534
verizon,florida lottery,0.0051813471502590676
www,porn,0.006012024048096193
usps,names,0.007782101167315175
myspace layouts,horoscope,0.014018691588785048
usps,myspace layouts,0.007782101167315175
target.com,limewire,0.010204081632653062
wikipedia,.com,0.04195804195804196
wwww.google.com,ebay.com,0.03496503496503496
free porn,best buy,0.024999999999999998
wwww.google.com,goggle,0.02097902097902098
wwww.google.com,verizon wireless,0.013986013986013984
wikipedia,dictionary,0.0909090909090909
free music downloads,ask.com,0.02877697841726619
www.hotmail.com,google.com,0.06907894736842106
wwww.google.com,dictionary,0.013986013986013984
toys r us,bank of america,0.023668639053254437
cingular.com,bank of america,0.01785714285714286
www.hotmail.com,ww.myspace.com,0.023026315789473686
www.hotmail.com,espn.com,0.006578947368421053
www.hotmail.com,mapquest,0.08881578947368422
toys r us,sears.com,0.023668639053254437
toys r us,itunes,0.023668639053254437
toys r us,macys,0.029585798816568046
www.my,mapquest.com,0.027210884353741496
cingular.com,bankofamerica.com,0.02380952380952381
www.my,mail.myspace.com,0.04081632653061225
google earth,games,0.013824884792626729
free porn,ask jeeves.com,0.012499999999999999
toyota,florida lottery,0.021621621621621623
free music downloads,b,0.014388489208633094
free porn,ebay.com,0.03125
google earth,bank of america,0.013824884792626729
free music downloads,e,0.014388489208633094
wwww.google.com,h,0.02097902097902098
free music downloads,bank of america,0.014388489208633094
password,names,0.02
google earth,free music downloads,0.018433179723502304
toys r us,disney channel,0.023668639053254437
toys r us,nextel,0.023668639053254437
toyota,craigs list,0.010810810810810811
toyota,sams club,0.010810810810810811
toys r us,m,0.011834319526627219
toys r us,free porn,0.01775147928994083
dell.com,c,0.021276595744680854
wwww.google.com,pogo,0.013986013986013984
google earth,baby names,0.009216589861751152
yahoo.com,mime,0.0018341892883345563
yahoo.com,myspace.co,0.00293470286133529
target,espn.com,0.005309734513274337
http,askjeeves.com,0.004191616766467066
target,honda,0.008849557522123894
target,s,0.0035398230088495575
internet,delta airlines,0.0032710280373831773
wachovia,music,0.02173913043478261
espn,bankofamerica.com,0.008928571428571428
espn,driving directions,0.008928571428571428
espn,american idol,0.04910714285714286
wachovia,hotmail,0.028985507246376812
internet,fafsa,0.002336448598130841
espn,comcast,0.008928571428571428
wachovia,billing,0.014492753623188406
espn,e,0.008928571428571428
walmart,free credit report,0.010243277848911651
circuit city,airline tickets,0.006557377049180327
